RightHip				LeftShoulder				RightShoulder				LeftKnee				Trunk2Ground				Pelvic				RightKnee				LeftHip				RightAnkle				LeftAnkle				
RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
260331	15.1852924128479	21.3581267337795	13.5026036262043	260331	-15.180053267015	-63.9329795070247	45.7886276342445	260331	0.942475466727739	1.48451922961107	-26.2658516128744	260331	-8.05088791551717	24.010800320121	-10.638427772205	260331	-0.516580880648221	-170.110640346875	-88.2927725999347	260331	-8.65500583419442	-25.1157880810991	15.562928787693	260331	-0.0716769556755169	-6.41984871507822	11.0844131139614	260331	8.57871480523839	-18.7688890494562	15.2941921954616	260331	6.6243016022863	12.2546025764406	-12.8625498034786	260331	2.43636493773772	-10.4084042807311	9.97593191640271	
260337	14.9642012022553	22.042970057017	13.4792643318101	260337	-14.9767135119216	-63.6878986431915	46.5776553808378	260337	0.912087731968214	1.50188848989893	-27.3451499412869	260337	-8.30945022183642	23.9935366672625	-10.7783210046927	260337	-0.630370667090695	-170.419614038998	-88.4334423408516	260337	-8.78769971834448	-25.1121490342149	15.5186415985195	260337	0.117348446306197	-6.78784198109181	9.94465373643235	260337	8.62183086184288	-18.6893134811997	15.5734892756802	260337	6.88204803473126	11.035379331259	-13.3576603588898	260337	2.411661709543	-10.6158072482272	9.98007211102609	
260343	14.7831748825558	22.7323088550117	13.6303286212969	260343	-14.7240939120958	-63.4682789560806	47.2505640890761	260343	0.926981084189296	1.51131170778201	-28.4425926346854	260343	-8.60044707523037	23.9980113469608	-10.9559709247396	260343	-0.705359471594648	-170.745244898358	-88.6376969875104	260343	-8.82160603789745	-25.0946040821023	15.3643720620214	260343	0.30216124437056	-7.21707881076981	9.05890355102454	260343	8.64696639488912	-18.6441811985331	15.759532472654	260343	7.37091909436072	9.88673766458943	-13.7148168380738	260343	2.37537538445084	-10.8080489088543	9.98288767471091	
260349	14.7031697967402	23.4106817204387	13.8577870184729	260349	-14.4597974972936	-63.285934688181	47.8793034090288	260349	1.00199849150432	1.44092710903651	-29.4336283206334	260349	-8.91685774929182	24.005233875808	-11.1715382413941	260349	-0.745604218437364	-171.053413666718	-88.8271493762715	260349	-8.82589785676251	-25.0940405614514	15.2092786700335	260349	0.49145912303271	-7.6736492220949	8.56353171876814	260349	8.67207107982654	-18.618126442194	15.8987446094072	260349	7.89424987162861	8.77159257084649	-14.2539289799393	260349	2.32908468540539	-11.0053597703291	9.96935844741396	
260355	14.6250291826055	24.0312451647431	14.1195360995364	260355	-14.1842918345809	-63.143333486268	48.4021781962177	260355	1.1295268935806	1.33091543689058	-30.3593703161734	260355	-9.26376295193526	24.0109376637272	-11.4349087947459	260355	-0.749466468376479	-171.339414320768	-89.0062073507591	260355	-8.80465748243032	-25.1086090775918	15.0452003991782	260355	0.635717608127143	-8.07803313669791	8.24071891073085	260355	8.70397442620861	-18.6141678536866	15.9837504128412	260355	8.38782929614852	7.68852948005082	-14.8481179782605	260355	2.27131619488963	-11.205266880024	9.9396975027818	
260361	14.5278474141863	24.5684230639888	14.4024806028478	260361	-13.9437147495281	-63.0505481608979	48.9014183432377	260361	1.29707285063271	1.15207460236701	-31.1908005583784	260361	-9.63012762584141	23.9988028799593	-11.7882652474458	260361	-0.741437475401062	-171.574809776808	-89.1420235601441	260361	-8.80260006430595	-25.156252818667	14.9060843977426	260361	0.71571455686628	-8.4051800668513	8.08240085142269	260361	8.73170326428726	-18.6174129408361	15.9918915858548	260361	8.76628953292783	6.68644837387244	-15.5043463350611	260361	2.1992507569249	-11.4046655919258	9.88686347013448	
260367	14.4022064267348	25.0224842747368	14.6936045174118	260367	-13.7125073525474	-62.9851110189784	49.3355038755963	260367	1.49800420152153	0.932704527895287	-31.9659868345743	260367	-10.0331179712086	23.9873322906987	-12.1921523758986	260367	-0.723740468380338	-171.784489618552	-89.2783325564743	260367	-8.81495224198202	-25.2089899606473	14.755632020943	260367	0.706463179687512	-8.66624407326132	8.08249823927034	260367	8.7835368596781	-18.64743153966	15.9601776301723	260367	8.9468571728351	5.82963107187196	-16.2014725364109	260367	2.10450897623712	-11.6081965852191	9.80046914922443	
260373	14.2641771033297	25.422806553806	14.9688518529122	260373	-13.5041803273719	-62.9411778413603	49.7125759640903	260373	1.72146700372097	0.672762114270476	-32.6745519552733	260373	-10.4775643678366	23.9548374583158	-12.6500497087809	260373	-0.708825268278505	-171.961000194507	-89.405973386049	260373	-8.86918772221923	-25.2758856012189	14.6177308833814	260373	0.596477428746325	-8.90195354745344	8.24526299293221	260373	8.8692341464041	-18.6685844978947	15.9086943745201	260373	8.91364317968106	5.15268395896697	-16.900356604942	260373	1.95167548083217	-11.8178448884289	9.60924834730792	
260379	14.1412620494378	25.7427045182995	15.2364401167043	260379	-13.3477925366692	-62.9014242892358	49.9736121085207	260379	1.94331678004872	0.350959104113578	-33.3743751537884	260379	-10.9606052276298	23.8906785148848	-13.1649735025037	260379	-0.739998136325323	-172.096660063715	-89.583942675818	260379	-9.00444503610311	-25.3446643203142	14.4228728116988	260379	0.391136983878144	-9.1229213230618	8.57834781178056	260379	8.99884404629139	-18.6898837134233	15.8321295520434	260379	8.69780640835763	4.67113791197042	-17.5862566831164	260379	1.78309556468869	-12.0236533289541	9.38773936511326	
260385	14.0744288546498	25.9383496108162	15.4384411007304	260385	-13.2055816977027	-62.8554228684638	50.120588156692	260385	2.16307712721936	0.0195187727155457	-33.9897803696363	260385	-11.5010522004625	23.810341029141	-13.7557688913642	260385	-0.799737204089469	-172.222752281539	-89.8134148709841	260385	-9.253006649413	-25.3512708569681	14.2260962408401	260385	0.106368367398744	-9.34816385405026	9.08070503454786	260385	9.20183495041425	-18.7373663002462	15.801247474815	260385	8.38287792239943	4.47457567678808	-18.1232392490647	260385	1.61630469670827	-12.2073647329672	9.1624297828077	
260391	14.0582372063201	26.0296773950027	15.5639228207075	260391	-13.0782824236622	-62.8075127424918	50.1387748803078	260391	2.37383565996733	-0.313816479380426	-34.5973755551704	260391	-12.0661045180743	23.7077900897498	-14.4024430616305	260391	-0.887622609586124	-172.335674283319	-90.1071754457736	260391	-9.56751068557766	-25.3362109693204	14.0136187425042	260391	-0.281402143127293	-9.61744054362778	9.87690816596077	260391	9.42418920395039	-18.7931750864677	15.8010912675644	260391	8.07158526495765	4.41166512388025	-18.7036576245879	260391	1.42537170780422	-12.3960240591524	8.88239372559891	
260397	14.0147428972474	26.0913478370456	15.5865935793137	260397	-12.9427254785051	-62.7634806639512	49.9949204598839	260397	2.5672588615664	-0.63325658484989	-35.167571663575	260397	-12.6636516965153	23.5959464643057	-15.1012091720072	260397	-0.998299887924633	-172.444692945419	-90.4383110002899	260397	-9.9280484325682	-25.303685360239	13.8255183412057	260397	-0.705958725599381	-9.91364409845709	10.7528076336574	260397	9.64742593872897	-18.860899115646	15.8366291598224	260397	7.78731143690028	4.41421241412663	-19.1554428058922	260397	1.23246221925678	-12.5685093309617	8.56915694278631	
