LeftShoulder_Time,LeftShoulder_Abduction-Adduction,LeftShoulder_Internal-External Rotat,LeftShoulder_Flexion-Extension,RightKnee_Time,RightKnee_Abduction-Adduction,RightKnee_Internal-External Rotat,RightKnee_Flexion-Extension,RightHip_Time,RightHip_Abduction-Adduction,RightHip_Internal-External Rotat,RightHip_Flexion-Extension,LeftKnee_Time,LeftKnee_Abduction-Adduction,LeftKnee_Internal-External Rotat,LeftKnee_Flexion-Extension,LeftHip_Time,LeftHip_Abduction-Adduction,LeftHip_Internal-External Rotat,LeftHip_Flexion-Extension,LeftAnkle_Time,LeftAnkle_Abduction-Adduction,LeftAnkle_Internal-External Rotat,LeftAnkle_Flexion-Extension,Trunk2Ground_Time,Trunk2Ground_Abduction-Adduction,Trunk2Ground_Internal-External Rotat,Trunk2Ground_Flexion-Extension,Pelvic_Time,Pelvic_Abduction-Adduction,Pelvic_Internal-External Rotat,Pelvic_Flexion-Extension,RightShoulder_Time,RightShoulder_Abduction-Adduction,RightShoulder_Internal-External Rotat,RightShoulder_Flexion-Extension,RightAnkle_Time,RightAnkle_Abduction-Adduction,RightAnkle_Internal-External Rotat,RightAnkle_Flexion-Extension
86843,2.6648578,-65.93897534,-12.06934501,86843,-0.910563521,7.869380786,11.77697333,86843,-0.322810549,7.755346046,-10.79778412,86843,-7.696018015,8.63885175,-22.79719654,86843,-3.461171114,-21.58933261,-16.03152255,86843,14.7711056,-3.355124315,10.50849776,86843,-0.049182145,110.1992262,-84.25397594,86843,2.898957708,-9.874218006,13.98154039,86843,-5.801742539,-11.61153455,26.78022561,86843,-2.045755652,-5.862079548,-9.032382886
86849,3.071450382,-66.39535062,-12.08883049,86849,-0.96056955,7.977826821,11.6661956,86849,-0.107436121,7.607441312,-10.94764164,86849,-6.759072533,8.557455207,-20.88716208,86849,-3.518620975,-21.89869231,-15.7620318,86849,15.07588967,-3.366644848,10.33436839,86849,0.010666359,110.2864816,-84.00039494,86849,3.015103466,-9.851187779,13.96036191,86849,-5.79356678,-12.02673697,26.85013097,86849,-2.263448935,-6.090080347,-8.964575002
86855,3.426148363,-66.76111311,-12.12816089,86855,-1.074890835,8.011829024,11.65454791,86855,0.045993053,7.5606258,-10.97742728,86855,-5.818365748,8.432257555,-19.06832756,86855,-3.564933176,-22.17554028,-15.52921998,86855,15.34060816,-3.348842389,10.20439128,86855,0.068906297,110.3697398,-83.78442452,86855,3.10507566,-9.827042867,13.92775209,86855,-5.800840403,-12.41705145,26.88422766,86855,-2.466491133,-6.294101844,-8.914685238
86861,3.715820627,-66.94294855,-12.17689213,86861,-1.176601666,8.032452416,11.68058192,86861,0.210288319,7.523731967,-10.95545971,86861,-4.896712329,8.268418753,-17.33196907,86861,-3.599991747,-22.43419885,-15.33244393,86861,15.58570591,-3.303551661,10.09018696,86861,0.107770027,110.4591082,-83.5871593,86861,3.169468112,-9.797815248,13.8914577,86861,-5.817799399,-12.79719063,26.90380612,86861,-2.670494333,-6.495801307,-8.871631226
86867,3.85853745,-66.99571175,-12.27375826,86867,-1.216422022,8.083484928,11.74432332,86867,0.421342661,7.455426696,-10.91093907,86867,-4.010765318,8.110427609,-15.71266811,86867,-3.62335514,-22.70537547,-15.16918328,86867,15.80535475,-3.230934556,10.02629257,86867,0.137362993,110.4859441,-83.51142062,86867,3.123251711,-9.664487841,13.81876151,86867,-5.90229156,-13.05452411,26.8741409,86867,-2.854441539,-6.729743002,-8.80484135
86873,3.989727751,-66.97071746,-12.37772033,86873,-1.261684775,8.118030869,11.85748154,86873,0.621708214,7.398262778,-10.84099397,86873,-3.152361779,7.943448595,-14.23926278,86873,-3.646265931,-22.98148413,-15.021434,86873,15.99995444,-3.162375763,10.02511433,86873,0.164818307,110.522896,-83.43030313,86873,3.07899556,-9.539743931,13.76297543,86873,-5.970586906,-13.31906341,26.81803534,86873,-3.005574771,-6.892281349,-8.741764246
86879,4.135802239,-66.88731392,-12.4740819,86879,-1.320988186,8.13605572,12.02164749,86879,0.786124064,7.368401747,-10.75750449,86879,-2.343784531,7.784432767,-12.90438366,86879,-3.672895418,-23.23245706,-14.88813292,86879,16.18032074,-3.089400011,10.07269923,86879,0.191564378,110.5931403,-83.31320352,86879,3.072974558,-9.472395136,13.74684223,86879,-5.991478373,-13.60605731,26.70883344,86879,-3.156549782,-7.055435032,-8.686407744
86885,4.270736857,-66.74087295,-12.5803962,86885,-1.372845526,8.161288926,12.23536589,86885,0.942056396,7.342671973,-10.6437704,86885,-1.60360478,7.638150182,-11.70727933,86885,-3.691724944,-23.49038198,-14.79025806,86885,16.3608288,-3.035135736,10.14710765,86885,0.220354668,110.6721304,-83.19606554,86885,3.073997702,-9.413653302,13.72648392,86885,-5.998465842,-13.8988103,26.56299791,86885,-3.312759896,-7.266290217,-8.649693192
86891,4.376134388,-66.53941834,-12.69499934,86891,-1.450963456,8.149800249,12.51568422,86891,1.087588582,7.331297027,-10.48868944,86891,-1.004998602,7.48097887,-10.76201269,86891,-3.697546901,-23.76474198,-14.7325832,86891,16.59665019,-3.042084665,10.35735876,86891,0.246122967,110.7602338,-83.09228365,86891,3.067334023,-9.36089737,13.6877121,86891,-5.997913239,-14.21533014,26.38315952,86891,-3.48954647,-7.453142932,-8.642354776
86897,4.366224483,-66.26224964,-12.8376264,86897,-1.554706468,8.102603583,12.85923935,86897,1.197949788,7.357260794,-10.26431035,86897,-0.507647638,7.344419776,-9.955057499,86897,-3.702935768,-24.03268508,-14.7251318,86897,16.85371947,-3.089677912,10.57989863,86897,0.258007246,110.8018388,-83.0886791,86897,2.999815382,-9.247261473,13.59904129,86897,-6.047543665,-14.44414447,26.15474572,86897,-3.672008263,-7.621697802,-8.64852762
86903,4.337925861,-65.92538734,-12.98378107,86903,-1.660104552,8.048185347,13.2461086,86903,1.289863526,7.384674084,-10.0042265,86903,-0.10082345,7.281706527,-9.287250872,86903,-3.711480947,-24.29650169,-14.75433361,86903,17.05389943,-3.269433505,10.6455135,86903,0.269230206,110.8521505,-83.09703795,86903,2.943083064,-9.146785556,13.49421797,86903,-6.091795162,-14.67644882,25.88778204,86903,-3.86468645,-7.78481305,-8.668685538
86909,4.283130161,-65.59019129,-13.19874343,86909,-1.749240427,7.996605215,13.67622281,86909,1.334766808,7.436070383,-9.747021255,86909,0.216708278,7.261056,-8.806311988,86909,-3.726814969,-24.51229523,-14.80946028,86909,17.21574878,-3.505743343,10.71699987,86909,0.340846039,110.9202037,-83.15807066,86909,2.902609812,-9.106279999,13.34261754,86909,-6.152525283,-14.89025715,25.50687084,86909,-4.057359875,-7.943641104,-8.703000651
86915,4.168097712,-65.25163081,-13.48298276,86915,-1.834266242,7.938705405,14.15129234,86915,1.312020562,7.494962247,-9.601665957,86915,0.465952635,7.274987877,-8.487394091,86915,-3.776793701,-24.70948466,-14.75486227,86915,17.3295757,-3.807029562,10.79663389,86915,0.463788906,110.9847811,-83.30092134,86915,2.850106273,-9.083448999,13.25210447,86915,-6.240663149,-15.07912825,25.01852363,86915,-4.240471184,-8.10960802,-8.748453097
86921,3.971615187,-64.90912503,-13.85746641,86921,-1.923382698,7.8786419,14.67217231,86921,1.267558444,7.527918634,-9.519997092,86921,0.61245178,7.352946141,-8.298257049,86921,-3.819711505,-24.96013391,-14.6309308,86921,17.38637637,-4.154568361,10.88049423,86921,0.652906471,111.0344463,-83.5505068,86921,2.732492785,-9.020804385,13.1453274,86921,-6.35095231,-15.1943632,24.36912326,86921,-4.412229845,-8.266572879,-8.804138495
86927,3.773340845,-64.57617289,-14.30463304,86927,-2.042643592,7.81591794,15.23257732,86927,1.16047581,7.563858805,-9.490820215,86927,0.62330037,7.484509865,-8.200924577,86927,-3.867004936,-25.20070077,-14.45913673,86927,17.38796743,-4.5335194,10.86075135,86927,0.920773065,111.0913134,-83.83337137,86927,2.632449596,-8.979446303,13.02769308,86927,-6.437048394,-15.32219992,23.60517795,86927,-4.585071794,-8.426109981,-8.834272426
86933,3.566653224,-64.26795936,-14.77255207,86933,-2.216837848,7.75246355,15.86421461,86933,0.98547352,7.59050034,-9.443699644,86933,0.558196284,7.650544298,-8.402433255,86933,-3.907199491,-25.40604307,-14.29723235,86933,17.26782545,-4.876393438,10.90099697,86933,1.219991036,111.1653351,-84.13626854,86933,2.532568284,-8.960467908,12.89049985,86933,-6.495974819,-15.53455898,22.79081578,86933,-4.758355193,-8.557003857,-8.887292019
86939,3.449162315,-64.05169188,-15.22444537,86939,-2.414924418,7.691870453,16.53106358,86939,0.81767656,7.599635394,-9.315728323,86939,0.531524635,7.828635275,-8.78314519,86939,-3.909487324,-25.60008129,-14.21864387,86939,16.97889656,-5.098298514,11.01003784,86939,1.548283345,111.33572,-84.37918186,86939,2.458378579,-9.031746307,12.68098804,86939,-6.499060727,-15.87113897,21.93685903,86939,-4.927747087,-8.676074817,-8.941828598
86945,3.24370334,-63.94625538,-15.41588869,86945,-2.633127326,7.633558847,17.2340478,86945,0.663519512,7.609786001,-9.066854456,86945,0.576622565,7.935849336,-9.227977118,86945,-3.850271988,-25.6532011,-14.23041877,86945,16.46457705,-4.853140904,11.01730613,86945,1.639798893,111.5438554,-84.64081531,86945,2.257166543,-9.111645293,12.57401778,86945,-6.580078012,-16.21194964,21.27751222,86945,-5.084618961,-8.788305262,-8.990301523
86951,3.093413109,-63.86708236,-15.51308984,86951,-2.845576085,7.594594942,17.98411936,86951,0.548778609,7.592655073,-8.703213875,86951,0.691048069,8.019296354,-9.575529659,86951,-3.711381565,-25.65781111,-14.26894456,86951,16.04021003,-4.249590932,10.95932382,86951,1.683554818,111.7607645,-84.82859243,86951,2.079115921,-9.200554103,12.4421028,86951,-6.587025304,-16.57768492,20.6599626,86951,-5.222744857,-8.901594628,-9.022248494
86957,2.951619416,-63.78699229,-15.58680168,86957,-3.091192869,7.573301583,18.77320843,86957,0.398800159,7.579300324,-8.282704266,86957,0.904880856,8.020913782,-9.76262842,86957,-3.528448195,-25.58496774,-14.22307276,86957,15.17652999,-3.770391122,10.50452788,86957,1.730786986,111.9466152,-85.00582284,86957,1.937777386,-9.277103858,12.27513628,86957,-6.521169723,-16.9249816,20.00828433,86957,-5.364736556,-9.053226712,-9.006410004
86963,2.82676234,-63.70205895,-15.64938432,86963,-3.385326577,7.581815312,19.60043199,86963,0.190820293,7.574736565,-7.879045387,86963,1.101698463,7.844500767,-9.710227924,86963,-3.341603912,-25.43679986,-14.00854197,86963,14.06944545,-3.62810546,9.922954178,86963,1.794464052,112.0965273,-85.17450714,86963,1.849981029,-9.348660824,12.13730059,86963,-6.406104362,-17.2449281,19.32015711,86963,-5.545765183,-9.252990939,-8.854212338
86969,2.732913726,-63.62142474,-15.68740373,86969,-3.75325076,7.621744939,20.47138551,86969,-0.060863706,7.582626714,-7.519881728,86969,1.005632329,7.528544205,-9.426007413,86969,-3.163868614,-25.23114132,-13.63100341,86969,13.35779491,-3.603384273,9.352650175,86969,1.868817199,112.223784,-85.31997326,86969,1.804272565,-9.42094376,12.06762475,86969,-6.237360976,-17.55276214,18.60242266,86969,-5.795801325,-9.478749523,-8.628142191
86975,2.660070197,-63.55787168,-15.68144584,86975,-4.176417524,7.712351143,21.48585171,86975,-0.302287668,7.585520032,-7.172196639,86975,0.84087765,7.212402901,-9.144454095,86975,-3.020949651,-24.99331697,-13.10527551,86975,12.81022418,-3.541141854,8.787657224,86975,1.935348696,112.3440352,-85.44226029,86975,1.790672032,-9.509307818,12.09801994,86975,-6.027085938,-17.83083544,17.85400359,86975,-6.147838462,-9.740824743,-8.3647046
86981,2.61822282,-63.52700761,-15.60575419,86981,-4.579509188,7.816609961,22.57989635,86981,-0.505154236,7.586283122,-6.816813175,86981,0.626109649,6.845779079,-8.988355423,86981,-2.932386998,-24.72709698,-12.51624403,86981,12.86311649,-3.488295105,7.781349153,86981,1.973434675,112.4730741,-85.53075939,86981,1.789770634,-9.611626534,12.20631616,86981,-5.778780199,-18.12307213,17.10950338,86981,-6.490558464,-10.01931706,-8.04254993
86987,2.541791374,-63.51849679,-15.42516972,86987,-4.944937315,7.932555655,23.73476834,86987,-0.650950292,7.597301,-6.38018323,86987,0.470605473,6.410566763,-9.090436454,86987,-2.978746939,-24.47125676,-12.0173532,86987,12.91039489,-3.742927448,6.62852343,86987,1.932309999,112.587258,-85.62458472,86987,1.746873342,-9.69968054,12.34005955,86987,-5.535935415,-18.3894847,16.40890183,86987,-6.786158673,-10.35092111,-7.641670257
86993,2.406273996,-63.5393537,-15.16202788,86993,-5.289543004,8.061825888,24.93394328,86993,-0.662185834,7.588100056,-5.81769166,86993,0.365804778,5.95786969,-9.317629088,86993,-2.983376681,-24.35499254,-11.65616159,86993,12.88312908,-4.218139915,5.612481547,86993,1.866929435,112.6710789,-85.75343153,86993,1.575488127,-9.698445718,12.36935779,86993,-5.303035172,-18.66103926,15.72494696,86993,-7.025349115,-10.75267831,-7.149161812
86999,2.268265418,-63.56805477,-14.8582012,86999,-5.601949885,8.216352436,26.17967255,86999,-0.550537476,7.61754397,-5.132269587,86999,0.31697847,5.552398929,-9.612771208,86999,-2.932181485,-24.2903458,-11.44374542,86999,12.76094273,-4.793952994,4.637081421,86999,1.801128689,112.7434177,-85.87418136,86999,1.338108053,-9.717069867,12.29514726,86999,-5.009624721,-18.89328105,14.98174547,86999,-7.217255908,-11.24216633,-6.546265379
87005,2.169403486,-63.61565893,-14.5158216,87005,-5.877236497,8.396713001,27.4665601,87005,-0.396115066,7.679463478,-4.396845137,87005,0.296737866,5.234772182,-9.957693012,87005,-2.899142294,-24.24035102,-11.31526312,87005,12.47617844,-5.398031327,3.627253009,87005,1.74842196,112.8232827,-85.9619693,87005,1.130729939,-9.784859393,12.19971229,87005,-4.658404646,-19.1453479,14.23198628,87005,-7.349276567,-11.86342173,-5.651090548
87011,2.076607535,-63.67152348,-14.13628177,87011,-6.074446981,8.606297617,28.79031651,87011,-0.162051629,7.73880232,-3.620385251,87011,0.247582961,5.179656087,-10.24362379,87011,-2.856850399,-24.1897221,-11.26479008,87011,12.06860502,-5.770378322,2.59240854,87011,1.700860176,112.9014256,-86.03929754,87011,0.918827199,-9.864260354,12.08524748,87011,-4.269690488,-19.39725387,13.47999757,87011,-7.446253354,-12.56331994,-4.583691052
87017,1.987864007,-63.72719047,-13.71102686,87017,-6.137507223,8.837300091,30.16765388,87017,0.20608196,7.812201761,-2.81998478,87017,0.16516349,5.292002396,-10.52497478,87017,-2.798946604,-24.10801276,-11.28507484,87017,11.70874463,-5.90224969,1.597193945,87017,1.652407274,112.9765229,-86.0995733,87017,0.717114083,-9.962504763,11.96492965,87017,-3.819319566,-19.56677604,12.68403683,87017,-7.522859013,-13.37002931,-3.356259009
87023,1.858915425,-63.75599429,-13.22015155,87023,-6.160697385,9.055766462,31.54618958,87023,0.627561373,7.917528479,-2.020045005,87023,0.055862162,5.476095695,-10.77621891,87023,-2.675958866,-23.90233088,-11.34245243,87023,11.42360309,-5.770238037,0.623164104,87023,1.567307677,113.0135476,-86.17420521,87023,0.503907506,-10.0499041,11.85944177,87023,-3.359546865,-19.68279855,11.92148842,87023,-7.623188273,-14.21438929,-1.9526521
87029,1.740062253,-63.77844061,-12.66683093,87029,-6.143266958,9.241536143,32.90945901,87029,1.113201598,8.046269856,-1.22122009,87029,-0.032701783,5.789751199,-10.9792494,87029,-2.482178899,-23.65544188,-11.33554043,87029,11.17331245,-5.424480679,-0.293989863,87029,1.46711616,113.0477551,-86.22299209,87029,0.297075257,-10.16153292,11.76307059,87029,-2.856066107,-19.78714558,11.19306292,87029,-7.639925782,-15.08438811,-0.020044651
87035,1.638166234,-63.79583848,-12.00645774,87035,-6.09495417,9.362347953,34.26395072,87035,1.673040534,8.183844118,-0.405462571,87035,-0.04506987,6.175285932,-11.21415608,87035,-2.210798248,-23.39071979,-11.21147045,87035,10.96778122,-4.898940894,-1.048600461,87035,1.355806231,113.0868645,-86.23334158,87035,0.084286253,-10.28613264,11.67519297,87035,-2.321568518,-19.92269696,10.5367289,87035,-7.652515793,-15.82177396,1.937710933
87041,1.536216582,-63.79863981,-11.28453751,87041,-5.986777021,9.397645317,35.59767264,87041,2.324590359,8.322302137,0.422041233,87041,0.00780027,6.642061778,-11.64647638,87041,-1.851141741,-23.13015495,-10.98875801,87041,10.79718702,-4.238499347,-1.458765221,87041,1.227377223,113.1212987,-86.22123456,87041,-0.169535284,-10.41475927,11.57940735,87041,-1.761054222,-20.05896712,9.928558051,87041,-7.702281187,-16.38312757,3.715937511
87047,1.417309275,-63.78102018,-10.50458378,87047,-5.807898074,9.318161693,36.9102255,87047,3.020802219,8.449232113,1.234302083,87047,0.06142964,7.186495678,-12.10322086,87047,-1.462720827,-22.85540073,-10.6909476,87047,10.68606651,-3.472654428,-1.690483936,87047,1.07706531,113.1415112,-86.2052023,87047,-0.44641652,-10.52385135,11.49759856,87047,-1.191915911,-20.15283932,9.352595724,87047,-7.589006913,-16.84052259,5.4799203
87053,1.290757685,-63.74588515,-9.67565112,87053,-5.532739453,9.115719994,38.2215008,87053,3.747830332,8.551493221,2.024833775,87053,0.110546864,7.817489252,-12.50019542,87053,-1.038132524,-22.63216365,-10.34481186,87053,10.5143093,-2.68991546,-1.812119401,87053,0.917598918,113.1560202,-86.1778315,87053,-0.728059978,-10.62301836,11.42674158,87053,-0.607616548,-20.21189745,8.797219713,87053,-7.256388298,-17.22022579,7.229148293
87059,1.149638377,-63.68854562,-8.806607739,87059,-5.124230986,8.808672307,39.57816057,87059,4.445724907,8.611423435,2.74849473,87059,0.17382925,8.445827581,-12.87860249,87059,-0.586472476,-22.45795714,-9.973053887,87059,10.16241208,-1.988598218,-1.817391164,87059,0.754230429,113.1646142,-86.14553675,87059,-1.011369967,-10.71260509,11.36437862,87059,-0.013467381,-20.22947229,8.254757665,87059,-6.740164223,-17.46995544,8.841971351
87065,1.022960046,-63.61096038,-7.9105941,87065,-4.750486974,8.524128821,40.87726157,87065,5.052103941,8.668156479,3.375319915,87065,0.255319032,9.030699629,-13.24974866,87065,-0.136151414,-22.31412121,-9.574921853,87065,9.490200785,-1.368639026,-1.573007843,87065,0.607211163,113.1695542,-86.09448086,87065,-1.257552352,-10.80987696,11.30084279,87065,0.602879334,-20.21167586,7.71275624,87065,-6.222788545,-17.67715103,10.40156956
87071,0.896444273,-63.51438302,-6.987914319,87071,-4.473814872,8.321047662,42.1204092,87071,5.513264235,8.725251094,3.908834044,87071,0.335133428,9.519742149,-13.63143297,87071,0.299755919,-22.18710195,-9.148971341,87071,8.856828656,-0.819898459,-1.262184894,87071,0.469214711,113.1712935,-86.04065556,87071,-1.486883722,-10.90227856,11.24371595,87071,1.21949248,-20.15481973,7.171456397,87071,-5.80816627,-17.7700525,11.84733214
87077,0.74909804,-63.37659522,-6.000770905,87077,-4.279117587,8.203318845,43.3677068,87077,5.865833463,8.737985688,4.412734345,87077,0.389166563,9.868698689,-13.99876156,87077,0.741098236,-22.08681588,-8.664162572,87077,8.35556341,-0.394759418,-0.867398838,87077,0.325715983,113.1594748,-86.00833376,87077,-1.74460484,-10.95516254,11.2057265,87077,1.785972199,-20.0306848,6.628265598,87077,-5.714820711,-17.56142478,13.09880978
87083,0.602816051,-63.21835515,-4.987759074,87083,-4.157089799,8.153992527,44.70483941,87083,6.111926586,8.731766427,4.928309124,87083,0.390147749,10.08669154,-14.33954375,87083,1.171310709,-22.00220582,-8.10247532,87083,7.945272958,-0.125606614,-0.392698611,87083,0.179915968,113.1479553,-85.97855264,87083,-1.989529677,-10.99963557,11.20513235,87083,2.335313187,-19.84674849,6.091613636,87083,-5.801403386,-17.20134531,14.20966378
87089,0.541742814,-63.08241278,-3.948089951,87089,-4.084831806,8.129850753,46.1535761,87089,6.300047467,8.699384594,5.47943231,87089,0.317890948,9.997121099,-14.62434804,87089,1.599936853,-21.92361541,-7.473868443,87089,7.570259751,-0.170318438,0.149845263,87089,0.053771949,113.1744797,-85.89272276,87089,-2.175209291,-11.08294352,11.2257274,87089,2.911889751,-19.6744083,5.567647639,87089,-6.065662348,-16.69923431,15.1323522
87095,0.482313153,-62.923785,-2.877311175,87095,-4.00867566,8.164943003,47.6767566,87095,6.436859269,8.565802848,6.055489058,87095,0.188928881,9.809403101,-14.85176787,87095,2.034046481,-21.88199148,-6.794615179,87095,7.248477497,-0.33505248,0.765915407,87095,-0.088116174,113.1995449,-85.80625688,87095,-2.357524041,-11.15256947,11.27990301,87095,3.453084852,-19.47289033,5.066117624,87095,-6.478763098,-16.07945238,15.8184977
87101,0.422079552,-62.73959948,-1.757824366,87101,-4.027259428,8.153491417,49.19275703,87101,6.507460646,8.445537631,6.643213956,87101,0.002646605,9.562630221,-15.01379413,87101,2.471034254,-21.90097951,-6.077626634,87101,7.020775521,-0.606554012,1.390648185,87101,-0.267058589,113.2248268,-85.71028533,87101,-2.536604706,-11.20832473,11.39294661,87101,3.951125456,-19.24870161,4.608274634,87101,-6.939280308,-15.4185216,16.33168373
87107,0.360886464,-62.53125466,-0.615026612,87107,-4.070912322,8.128981999,50.65267496,87107,6.497428684,8.331066496,7.24563955,87107,-0.204202316,9.298037912,-15.1093269,87107,2.848111483,-21.96438502,-5.345253726,87107,6.872459469,-0.958649102,2.032138823,87107,-0.464709098,113.2495595,-85.61815016,87107,-2.697926648,-11.26730623,11.54338065,87107,4.412392057,-19.0126015,4.181463991,87107,-7.335983306,-14.68176711,16.79842053
87113,0.301119123,-62.29827353,0.543668612,87113,-4.172255279,8.108488323,52.08516071,87113,6.400655367,8.210276634,7.893954795,87113,-0.399689585,9.002073195,-15.13553478,87113,3.161961524,-22.05397931,-4.626052258,87113,6.788359689,-1.370758532,2.599057223,87113,-0.677176997,113.2729875,-85.52932224,87113,-2.855063049,-11.31511487,11.72227103,87113,4.836192163,-18.7545426,3.798266839,87113,-7.62597859,-13.8941062,17.16360402
87119,0.246737159,-62.02358545,1.723994761,87119,-4.379010357,8.140767441,53.57849504,87119,6.209575704,8.077055846,8.614303447,87119,-0.555662596,8.708426972,-15.07085627,87119,3.402844737,-22.15778787,-3.93165215,87119,6.753083132,-1.80395696,3.04403984,87119,-0.900743928,113.2975796,-85.44574374,87119,-3.003629159,-11.36053584,11.91889732,87119,5.249166915,-18.50593155,3.436943762,87119,-7.713903845,-13.22387429,16.89435307
87125,0.187926519,-61.72720475,2.906170589,87125,-4.70283423,8.274469351,55.12440684,87125,5.902560646,7.951887139,9.402793945,87125,-0.660847826,8.449008063,-14.92714838,87125,3.542092105,-22.25818093,-3.295089771,87125,6.742414813,-2.221225161,3.369302068,87125,-1.13552294,113.322267,-85.37099479,87125,-3.106278001,-11.41623444,12.11171993,87125,5.69325987,-18.31988926,3.068218794,87125,-7.812736101,-12.53198027,16.23790611
87131,0.14178053,-61.42914688,4.088460093,87131,-5.020989886,8.448500357,56.63071748,87131,5.621852401,7.753528178,10.20835519,87131,-0.645612239,8.289807438,-14.63734593,87131,3.638652089,-22.38095756,-2.724167113,87131,6.694948746,-2.544774207,3.511119997,87131,-1.373019739,113.3564406,-85.29573756,87131,-3.214790699,-11.44777054,12.27893765,87131,6.14847451,-18.15358321,2.715251194,87131,-7.85697166,-11.81072555,15.28824068
87137,0.095812202,-61.11533743,5.267244999,87137,-5.030970006,8.408274096,58.10321636,87137,5.647041331,7.444726198,11.04485835,87137,-0.5556745,8.203799629,-14.32528685,87137,3.672352262,-22.49385551,-2.225210207,87137,6.619325976,-2.804397131,3.590197481,87137,-1.615512319,113.3938346,-85.22159424,87137,-3.285908411,-11.49576628,12.42609822,87137,6.616774166,-17.99893116,2.377281653,87137,-7.826303445,-11.06702914,14.11982378
87143,0.03607837,-60.77908708,6.448824528,87143,-4.922556232,8.282844032,59.37279139,87143,5.657680461,7.146340239,11.88019624,87143,-0.416436367,8.19737262,-14.01879951,87143,3.661286163,-22.57993409,-1.803165472,87143,6.568290373,-2.944780377,3.631651891,87143,-1.873570191,113.4272411,-85.15583078,87143,-3.326163855,-11.55196013,12.55595814,87143,7.088080704,-17.8409219,2.057325871,87143,-7.639501874,-10.27817948,12.88340022
87149,-0.022263302,-60.43393591,7.614562668,87149,-4.785206942,8.141808057,60.52718237,87149,5.614790075,6.905581894,12.71985282,87149,-0.216269992,8.272824998,-13.70441523,87149,3.592620182,-22.61337731,-1.415799525,87149,6.476656294,-2.996265023,3.661324053,87149,-2.126102849,113.4677493,-85.09109751,87149,-3.294722403,-11.66018991,12.658623,87149,7.578296627,-17.68967503,1.740657377,87149,-7.346507627,-9.541526035,11.58956922
87155,-0.085461624,-60.08060336,8.757630994,87155,-4.656462232,8.026532936,61.5778586,87155,5.54987569,6.674758948,13.5766767,87155,0.117942419,8.389589988,-13.4153107,87155,3.508504622,-22.64797551,-1.055363446,87155,6.259525094,-3.022727685,3.708411405,87155,-2.368352369,113.5142236,-85.03248864,87155,-3.226889695,-11.78626985,12.71708017,87155,8.046796344,-17.44632248,1.443237432,87155,-6.94311245,-8.959626029,10.30076587
87161,-0.291627495,-59.61566784,9.854493871,87161,-4.547304871,7.973809337,62.51301682,87161,5.449273281,6.484288506,14.43877105,87161,0.527459948,8.549955819,-13.26658638,87161,3.378819271,-22.65042345,-0.712449233,87161,5.943836803,-3.032662512,3.909440984,87161,-2.628344777,113.5082598,-85.08915584,87161,-3.192765635,-11.87902102,12.7285322,87161,8.411205679,-17.13081088,1.116911553,87161,-6.520325721,-8.496281251,9.127283955
87167,-0.503467587,-59.14415237,10.9270298,87167,-4.504737391,7.99042677,63.32069602,87167,5.351660269,6.289613334,15.37296974,87167,0.810244566,8.795507546,-13.40468813,87167,3.2500676,-22.6609807,-0.439950246,87167,5.701168187,-2.965990844,4.438042209,87167,-2.876618362,113.5065622,-85.15211306,87167,-3.124974548,-11.9840951,12.648277,87167,8.792867735,-16.82680426,0.776080705,87167,-6.146082596,-8.161409418,8.104010403
87173,-0.64297834,-58.73473021,11.98568428,87173,-4.502229262,8.049840863,64.01477518,87173,5.291215854,6.047974945,16.33914059,87173,0.991749262,9.070683606,-13.54560299,87173,3.198725052,-22.74991655,-0.192220733,87173,5.516869829,-2.902376585,5.003069887,87173,-3.087132767,113.5547923,-85.14237667,87173,-3.007130965,-12.12373745,12.51537345,87173,9.251233912,-16.54043708,0.450455772,87173,-5.821662811,-7.900284268,7.187185202
87179,-0.784597054,-58.338195,13.01369303,87179,-4.492858309,8.121818419,64.61083935,87179,5.263455912,5.765295889,17.32314603,87179,1.087976573,9.342314754,-13.66928741,87179,3.18686107,-22.86014565,0.042950123,87179,5.390223292,-2.85035501,5.58499159,87179,-3.278518549,113.6180782,-85.13421148,87179,-2.880860354,-12.27768817,12.33807839,87179,9.707129235,-16.23510731,0.123051819,87179,-5.523838525,-7.698055244,6.313656378
87185,-0.957484014,-57.92397404,14.02552898,87185,-4.455678758,8.206988643,65.07651785,87185,5.245256884,5.452133318,18.31685291,87185,1.070903363,9.584383899,-13.69366449,87185,3.280646748,-23.00656994,0.321993043,87185,5.322252826,-2.83674358,6.164617121,87185,-3.475073635,113.681333,-85.14157698,87185,-2.772225392,-12.42631469,12.14418076,87185,10.13399747,-15.89487599,-0.195101299,87185,-5.212424263,-7.541205403,5.462596887
87191,-1.134461633,-57.51813599,15.0242191,87191,-4.382362353,8.292811936,65.47357511,87191,5.21053306,5.137275811,19.29673943,87191,0.994946877,9.780670989,-13.66219518,87191,3.409587943,-23.16346074,0.618705549,87191,5.2780395,-2.881960615,6.732211434,87191,-3.672622082,113.7513114,-85.15302018,87191,-2.660523195,-12.59213606,11.94836156,87191,10.5350191,-15.49080467,-0.479781861,87191,-4.846940979,-7.378280566,4.534780378
