RightHip				LeftShoulder				RightShoulder				LeftKnee				Trunk2Ground				Pelvic				RightKnee				LeftHip				RightAnkle				LeftAnkle				
RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
96413	0.0342522194395565	19.6443740524086	-1.6828821548963	96413	-0.798088029475912	-8.9298174846027	1.1921728911838	96413	-0.178604717858293	-3.35992165060918	-1.03926507896178	96413	-0.80172794875359	18.8698159637465	-1.11195537113609	96413	0.246528953531703	-73.7183742565864	-90.0793643618267	96413	-0.506032658406658	-21.049986609963	3.03364360288226	96413	-0.295519706177999	-14.1941604415976	1.57496134478241	96413	0.440390214284916	-19.1329587370466	1.41151060887006	96413	-0.379913042797484	19.5924960432665	-0.226803149223853	96413	0.0117157678154174	-21.5182163475775	-1.22213043137676	
96419	0.0101468145751608	19.6260991896509	-1.67860374946348	96419	-0.794460978046695	-8.95675878396055	1.18401954644202	96419	-0.175464985604626	-3.36974515492438	-1.0291379393937	96419	-0.751498039970897	18.8901703609748	-1.13157647041179	96419	0.244211358939473	-73.7009242947661	-90.0694818471744	96419	-0.502961146370161	-21.0607870512114	3.03201587165531	96419	-0.305776751329323	-14.1865302239215	1.57298718122264	96419	0.41170038293371	-19.1375755803112	1.40916778899859	96419	-0.377616889272473	19.5982232056875	-0.225968676114681	96419	-0.0308591124307427	-21.4929743965071	-1.2197611798237	
96425	-0.0059471563057684	19.6127535275283	-1.67446272495266	96425	-0.791172743023607	-8.98269500460649	1.17488638224402	96425	-0.155484621136529	-3.36537967235021	-1.01205343781194	96425	-0.703247929618091	18.9098576980037	-1.14498503382005	96425	0.242688016085618	-73.6836191874857	-90.059334473157	96425	-0.499129975593791	-21.0714063912921	3.03196422323117	96425	-0.291852554749434	-14.1934493191061	1.57615942651662	96425	0.38197684435201	-19.1417406554519	1.40666888095901	96425	-0.359552665311178	19.6128649858397	-0.223015293659019	96425	-0.0531055651992016	-21.4780264458244	-1.22452768847111	
96431	-0.00452580108410423	19.6088898256984	-1.67225848590724	96431	-0.76802684908866	-8.99121027246008	1.17168569005548	96431	-0.122174933841731	-3.34628342647435	-0.991655776485601	96431	-0.637601798791461	18.9399310430038	-1.16217748497904	96431	0.241237645554754	-73.6825157147745	-90.068358063148	96431	-0.494499549778371	-21.076406728298	3.03397784272504	96431	-0.278786113011934	-14.2002543380141	1.58403645364465	96431	0.353052145110094	-19.1455421914553	1.40791848940789	96431	-0.347730754313418	19.6236477952618	-0.223040194402836	96431	-0.0761278116668823	-21.4628543188248	-1.23084064525465	
96437	-0.00476267331216085	19.6048123872413	-1.66882933404462	96437	-0.744592670076056	-8.99852547578414	1.16720828101814	96437	-0.101648117886437	-3.33935859192487	-0.980190264684555	96437	-0.578668634029635	18.9649500188632	-1.17565785766301	96437	0.238170052474839	-73.6813084570463	-90.0773388965778	96437	-0.488437598914215	-21.0816519105135	3.03372190192914	96437	-0.275028982509066	-14.201494038019	1.59227184739176	96437	0.32876965929641	-19.1488327696681	1.41242424004769	96437	-0.342890760254693	19.6292845162955	-0.225053378190509	96437	-0.0978649932930324	-21.4524933719724	-1.23459788434048	
96443	-0.00150755462618952	19.604190937559	-1.66857191135718	96443	-0.716154249069474	-8.99832375427734	1.16264415846134	96443	-0.0740934616147484	-3.32637413740172	-0.971074891772837	96443	-0.545448056749958	18.9775560899872	-1.18665765404475	96443	0.233642360795221	-73.6869526981857	-90.0948567464254	96443	-0.468304556792084	-21.0764169739405	3.03731550534936	96443	-0.261592372487724	-14.2105796147259	1.60080623640025	96443	0.325776488514463	-19.1440880807187	1.41778180237507	96443	-0.324663812515623	19.6435560163256	-0.227328117948026	96443	-0.139422084474057	-21.4313705845126	-1.23139162573313	
96449	-0.00049505360370717	19.6027968251655	-1.6702844334588	96449	-0.714825979946575	-8.99836261577076	1.16387284550163	96449	-0.0479675482810078	-3.31601125628041	-0.967232593321658	96449	-0.515133825832483	18.9904762689403	-1.19576666798924	96449	0.228885611517412	-73.6925284234295	-90.1108177455635	96449	-0.449850347230647	-21.0711166004492	3.04044893239558	96449	-0.264152156500273	-14.209915189173	1.60316420331481	96449	0.325479807342116	-19.1394628701193	1.42932913248665	96449	-0.321344476947984	19.6489729373171	-0.228520867013191	96449	-0.17869179635604	-21.4099241164367	-1.22293214324176	
96455	-0.015249512468077	19.5913958246334	-1.67088559052951	96455	-0.696579829984294	-8.99609824438969	1.16028098782077	96455	-0.0214416743009674	-3.30502956555695	-0.966203233051714	96455	-0.518554821490479	18.9906845657906	-1.19214556205737	96455	0.22355141991593	-73.6983547301805	-90.1268192043927	96455	-0.418027402787305	-21.0581147139263	3.04633550532633	96455	-0.267327418200268	-14.2066763256583	1.60304891297515	96455	0.312897228989385	-19.1421968259737	1.44079512573528	96455	-0.33505700212793	19.6428242439998	-0.22632535717155	96455	-0.16992972422158	-21.409422745343	-1.21547672866699	
96461	-0.0314975185611758	19.5796850181869	-1.67249710486154	96461	-0.690879961688243	-9.00209998265978	1.15488197420852	96461	-0.0064428410666837	-3.30226884231931	-0.971295216903619	96461	-0.532587439470396	18.9881864977854	-1.18713837761228	96461	0.218505944336705	-73.6955317704716	-90.1310012244262	96461	-0.398156220456484	-21.0528511595484	3.04824072553104	96461	-0.271642160838359	-14.2031187600862	1.59960193888227	96461	0.299198655011809	-19.1456133850076	1.44983362977601	96461	-0.349706215848191	19.6360358610853	-0.223350874643143	96461	-0.150003307598571	-21.4124277995887	-1.20785472161796	
96467	-0.0453164101365579	19.5700049874128	-1.67640306487161	96467	-0.686082289249289	-9.00847388568353	1.14899400048764	96467	0.027959699460178	-3.2838516703546	-0.972974628759943	96467	-0.543860452567862	18.9852143230741	-1.17501219561147	96467	0.211830627047773	-73.6928885331114	-90.1349267505854	96467	-0.378032127417255	-21.0478859777273	3.0489317894416	96467	-0.255790616377848	-14.2128256427727	1.59609410094506	96467	0.278495216875617	-19.1491340797742	1.45861733962907	96467	-0.346533000126347	19.6409696460999	-0.218257370401501	96467	-0.136768576935092	-21.4086148877693	-1.20745988773674	
96473	-0.0463374513870681	19.5667037516045	-1.67807426322013	96473	-0.688664339631333	-9.04153939515563	1.13254539108653	96473	0.0286157959423092	-3.29520839427124	-0.987581397154253	96473	-0.537088041642222	18.9902409948429	-1.15945880105791	96473	0.202104507595715	-73.6610482468464	-90.1026311700194	96473	-0.403163957508215	-21.0757954372742	3.02913344975637	96473	-0.238879387417229	-14.2246494880456	1.58290515436512	96473	0.249465320842562	-19.154928019839	1.46178461807552	96473	-0.347419967479773	19.6468614931751	-0.204376652209796	96473	-0.120836310689537	-21.4050020041111	-1.21797617406358	
96479	-0.0436061834158917	19.5631954958037	-1.67660829632205	96479	-0.69064894021987	-9.07480101350588	1.11778952034084	96479	-0.0140464378708963	-3.3370901963877	-1.01653395226639	96479	-0.495810400233755	19.0142778071561	-1.1446738772645	96479	0.193297578448177	-73.6295877342587	-90.0708937366967	96479	-0.42819900181086	-21.1028061441262	3.00803603669853	96479	-0.209352490657507	-14.2471273204636	1.57312183970903	96479	0.218135925152513	-19.161507259539	1.46016328809321	96479	-0.337227852532958	19.662967786826	-0.189026053722668	96479	-0.133045455877386	-21.3824477343668	-1.24172779238821	
96485	-0.0463871562059956	19.555692312229	-1.66994365016741	96485	-0.662230013477989	-9.07964803993823	1.11565470380872	96485	-0.0257843813670527	-3.34838516547035	-1.03474264168464	96485	-0.454037064509319	19.0374557346469	-1.12223343642821	96485	0.185948772126311	-73.6277076365493	-90.0715371275928	96485	-0.428866380331854	-21.1075936268831	2.99275661215556	96485	-0.195781329697688	-14.2603917921442	1.5626020096578	96485	0.201556127909057	-19.1602602809692	1.45450003266424	96485	-0.32224941762248	19.6838365536164	-0.174272406824873	96485	-0.14741783431622	-21.3582901762397	-1.27549988869438	
