RightHip				LeftShoulder				RightShoulder				LeftKnee				Trunk2Ground				Pelvic				RightKnee				LeftHip				RightAnkle				LeftAnkle				
RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
388879	-3.09780613704855	20.225270314803	-4.53087180347442	388879	-4.6775924224251	-30.7094884391547	-0.798415304057735	388879	0.634238359849645	2.65044631386197	-6.9115084606286	388879	-7.03533239616349	22.668319619173	-10.0325092463392	388879	-5.75338751922705	-71.976226283258	-88.1508276479141	388879	-1.66296764412999	-21.2285840484355	0.154998595103436	388879	-4.13194252494769	-14.1986102424537	6.40031068517539	388879	1.97130084506584	-15.1250363087856	-1.11990753901694	388879	-2.17737301365777	24.2121641544076	-12.8197549679715	388879	9.61104678238165	-14.589062967472	11.5385266866985	
388885	-3.04010632075899	20.2375756416833	-4.51909446659648	388885	-4.79170193050897	-30.7346816223838	-0.730596707771438	388885	0.688286621427861	2.65473147748468	-6.87513221712519	388885	-7.1727364657307	22.596652888523	-10.1147584314252	388885	-5.73512355523347	-71.9453495147664	-88.1761301457854	388885	-1.67129308594321	-21.2111615873185	0.0916338884886949	388885	-4.10013124829081	-14.2569185543511	6.38996384499633	388885	2.15970707932707	-15.2002680352047	-1.50455901963139	388885	-2.22882880468592	24.2202221331279	-12.9571453621788	388885	9.70593282721141	-14.6304656467381	11.3778952762684	
388891	-3.07235856376673	20.1917586000932	-4.50064582729134	388891	-4.92644755480476	-30.7732676911476	-0.689819774307547	388891	0.758486636100178	2.6459498408143	-6.83441693457446	388891	-7.32234720344223	22.5406958765767	-10.2513174415865	388891	-5.70587591153827	-71.9085784103889	-88.2029972504045	388891	-1.64097493472898	-21.1806919033684	0.048838944100904	388891	-4.13111637049791	-14.2679114016601	6.37876114745261	388891	2.27765103671443	-15.3106846080669	-1.95281429613438	388891	-2.33241113865639	24.2066618658784	-13.1449265077283	388891	9.78694024016073	-14.6849290374458	11.2158096664045	
388897	-3.08708741219036	20.1601547626961	-4.48884730416476	388897	-5.05428128067876	-30.8140287292926	-0.660094275140534	388897	0.842648038951474	2.63335706770248	-6.78310151820796	388897	-7.49687229555947	22.5083594855063	-10.4044750255761	388897	-5.66771511985442	-71.8779768722392	-88.2457087474143	388897	-1.60336801034259	-21.1515504388289	0.0156876359888012	388897	-4.16041704341671	-14.2819360484345	6.38148522770477	388897	2.38245491974312	-15.4333074936018	-2.42103234999747	388897	-2.44100548180131	24.1856118411209	-13.3873256337856	388897	9.849824103732	-14.7339382039965	11.0528253406074	
388903	-3.06921814414204	20.1545587042408	-4.49443539738562	388903	-5.16397081554396	-30.848391650666	-0.635629365287223	388903	0.94544820633963	2.63249324030375	-6.71542885648637	388903	-7.6937635512865	22.4942645192478	-10.5826724535771	388903	-5.62272080048578	-71.8643450037065	-88.3150452785527	388903	-1.56821745981856	-21.12561674035	-0.0127612395387926	388903	-4.18208604623654	-14.2998276643361	6.38244308688483	388903	2.51018927496112	-15.554008106226	-2.90989914287192	388903	-2.56179142930639	24.1545321971941	-13.6534204952027	388903	9.83594636369141	-14.7996367629419	10.886468386327	
388909	-3.01682711812741	20.1828852062346	-4.51992519004867	388909	-5.26725756465976	-30.8845185001118	-0.616489225510413	388909	1.02989540535255	2.62661303673659	-6.6288098404749	388909	-7.89902814691632	22.5080695172962	-10.7929658280275	388909	-5.57158810772596	-71.8599836288506	-88.4012808647613	388909	-1.51954526032689	-21.099872770548	-0.0364960745988033	388909	-4.19626039291553	-14.3308724054785	6.37293502950382	388909	2.63883342435415	-15.6822383648636	-3.4279876318047	388909	-2.72077881901578	24.1065973093145	-13.8893840432795	388909	9.78414749304308	-14.8502623278226	10.7144415038323	
388915	-2.93624810427149	20.2370474447486	-4.57935724691233	388915	-5.36306579766328	-30.9220896711745	-0.60770596165158	388915	1.09381970737151	2.61679754576593	-6.52786872776159	388915	-8.09699145544122	22.5594856582241	-11.0369180763419	388915	-5.51790895639635	-71.865087209932	-88.5008003054169	388915	-1.46178881495521	-21.0743991656786	-0.0592145181438427	388915	-4.18515735467962	-14.3766645608543	6.32883920119433	388915	2.73957081152301	-15.8285937596896	-3.96540952424676	388915	-2.84790877810885	24.0614671483641	-14.112921372461	388915	9.71125552495042	-14.8864115463513	10.5685622571583	
388921	-2.85354306973641	20.3169373915698	-4.62929095957447	388921	-5.44989292953946	-30.9526619942176	-0.602240121570136	388921	1.13954152858105	2.60659312892384	-6.4062431556494	388921	-8.33583425213307	22.6164174945928	-11.3209352431558	388921	-5.45372059307503	-71.889211750009	-88.617303976312	388921	-1.36606651750904	-21.0377148087829	-0.0716023342668527	388921	-4.145697676785	-14.4420159879672	6.2926252818948	388921	2.82982745281951	-15.9758878767514	-4.54713008070151	388921	-2.95991463397089	24.0129139300686	-14.3364523200361	388921	9.58479658932037	-14.8946849747663	10.4214132767608	
388927	-2.76806211330369	20.4133213813866	-4.68110472092006	388927	-5.55929049987841	-30.992240028135	-0.612343613882979	388927	1.16916217176004	2.58723509753992	-6.27328627751185	388927	-8.63621526445522	22.6758606247495	-11.6807793275586	388927	-5.38186501928833	-71.9226168303622	-88.7365728561406	388927	-1.26898739424758	-21.001543257238	-0.0771492200916514	388927	-4.09776178269471	-14.5048172125657	6.26069353053329	388927	2.94217514743954	-16.1259555602927	-5.19657829817356	388927	-3.0817006722973	23.9633181284049	-14.5593420524019	388927	9.44921814064078	-14.8827010234714	10.2978954031306	
388933	-2.6800285903732	20.531071307851	-4.73117917831886	388933	-5.68950337122069	-31.0568182450667	-0.653960018382778	388933	1.16910127149112	2.53660931967197	-6.14788883415411	388933	-9.03983201258364	22.7147415422373	-12.1128146892051	388933	-5.30175590335412	-71.942891172942	-88.8350940927436	388933	-1.19939281594348	-20.9909326030805	-0.0839692081789691	388933	-4.0402052322297	-14.5706329015342	6.23340628584158	388933	3.07433767358867	-16.2631599120292	-5.88002081124534	388933	-3.2180432782736	23.9291680976631	-14.7797522391709	388933	9.35655586525916	-14.8490098997967	10.2349209759211	
388939	-2.59949030453434	20.6597256527709	-4.77875158049299	388939	-5.82898094838774	-31.1219610736598	-0.714394016978677	388939	1.17464164217569	2.4862541110508	-6.0407328896693	388939	-9.50370754464705	22.7313722888938	-12.6055581591048	388939	-5.21751584610896	-71.9725761035075	-88.9302610854387	388939	-1.12833839484009	-20.978238163303	-0.0851241623920731	388939	-3.97608330677888	-14.6382886159108	6.2063912361871	388939	3.21128930795124	-16.3885233009932	-6.59688831282049	388939	-3.39922443885893	23.9078975113082	-15.0020006238745	388939	9.30513230750059	-14.8042534059335	10.2120670104768	
388945	-2.50763031219519	20.8110714829782	-4.82335301065773	388945	-5.97254813157784	-31.1740270605893	-0.78528291087221	388945	1.20930773834645	2.45217273712811	-5.99594029326055	388945	-10.0435938074768	22.7064811310761	-13.1682451898186	388945	-5.12489655106577	-72.0255667393074	-89.0312312395079	388945	-1.06912379384399	-20.9642297018849	-0.0778968246670747	388945	-3.91177543164118	-14.7029702756567	6.17770532197771	388945	3.37950749372095	-16.4796895816217	-7.34319658084381	388945	-3.62892589757388	23.8888087890064	-15.2391367953597	388945	9.27402017140593	-14.707566521029	10.2487367902008	
388951	-2.41794006679527	20.9643220852395	-4.85545826346369	388951	-6.08074749842579	-31.2163387911407	-0.888208666639426	388951	1.27419980777305	2.4622325310746	-5.97046172787587	388951	-10.6558602132459	22.6289010499626	-13.8229296478131	388951	-5.03120146733209	-72.089261411528	-89.1230546403875	388951	-1.00502574078458	-20.9458631537479	-0.0641747056475129	388951	-3.80680515328597	-14.7740289958185	6.16382645599379	388951	3.52257280967313	-16.549223785589	-8.11484724148896	388951	-3.85527494025455	23.870022151859	-15.5121309239166	388951	9.29387372658302	-14.5942813977458	10.3731823607711	
388957	-2.34029719547867	21.1119534113543	-4.88904808311211	388957	-6.20717731345527	-31.2578872468363	-1.01934969615717	388957	1.33463304344776	2.4982905107673	-5.95381421282069	388957	-11.3028281598816	22.5040559787431	-14.5690809041088	388957	-4.94056035306734	-72.1630584597405	-89.2035507613376	388957	-0.934899793791304	-20.922629407733	-0.046104456949292	388957	-3.69799655966383	-14.8318363742226	6.14560071651596	388957	3.62061930869537	-16.5921503171189	-8.89502414372055	388957	-4.08225324835751	23.8403227433425	-15.7704364772017	388957	9.35846442841561	-14.458030734423	10.5920014290515	
388963	-2.29494639453004	21.2660108935611	-4.94292825702063	388963	-6.32450511982695	-31.2594754127066	-1.16664436243808	388963	1.40189545039503	2.60669618748044	-5.91064352858324	388963	-11.9999225444311	22.3136592866867	-15.4096843264048	388963	-4.85314194417034	-72.2874688965006	-89.3012224861215	388963	-0.814292785913348	-20.8643484929757	0.0032264935050863	388963	-3.57297491015069	-14.8946973044573	6.12328250245467	388963	3.65505639756482	-16.5911300556457	-9.66446273103977	388963	-4.28123255493671	23.8099105418275	-16.0061244353158	388963	9.48415790417002	-14.2956536138937	10.9313399311528	
388969	-2.28275647889477	21.4054799792963	-5.0091085526376	388969	-6.46591334143904	-31.2659048550425	-1.3328319798004	388969	1.43031011314486	2.73449385530948	-5.81875887046701	388969	-12.68704910962	22.028814318312	-16.3377037897201	388969	-4.75938698711539	-72.4162661323454	-89.3829607372278	388969	-0.683255384046743	-20.804959843447	0.0675899806974084	388969	-3.42874449451661	-14.9579337035738	6.11009578134393	388969	3.61235087766879	-16.5135716737668	-10.4064691813981	388969	-4.41947903034972	23.7804317236541	-16.2336684621824	388969	9.71374831642095	-14.1111672920967	11.4253565897553	
388975	-2.31392120805237	21.5334564807077	-5.08252354731514	388975	-6.60696901191104	-31.26958016668	-1.52464407443657	388975	1.42440013723044	2.89047906275292	-5.65206694474311	388975	-13.3842524378848	21.6450879106369	-17.3791445177943	388975	-4.64649379833028	-72.565014797453	-89.4621714712443	388975	-0.524733235432666	-20.7286646044369	0.159618967259862	388975	-3.2838345007854	-15.014901320741	6.11451088646049	388975	3.50616099962575	-16.3906341550461	-11.1109468377039	388975	-4.5022330949669	23.7484031384726	-16.4638648686886	388975	10.0233904513368	-13.9497642278473	12.0828929176331	
388981	-2.39044085359863	21.6509641598659	-5.17160452848149	388981	-6.77860348088332	-31.2809898120969	-1.72129877446702	388981	1.35023559842646	3.0375131921705	-5.41623974158801	388981	-13.9829735894593	21.2078586486766	-18.3901634720355	388981	-4.51270887952472	-72.7159992055324	-89.5209756215645	388981	-0.368656980825156	-20.653747764198	0.276729803058263	388981	-3.14645995694534	-15.0605256129893	6.13033228077377	388981	3.35747204891033	-16.2265293544126	-11.7648578208221	388981	-4.5536339281058	23.7138356837517	-16.6884279793478	388981	10.2688198252208	-13.8199924437036	12.7721710574438	
388987	-2.51368527348979	21.7593895253998	-5.2752596791209	388987	-7.00451274872499	-31.3279687968656	-1.93522237654914	388987	1.1792718641426	3.12852341953713	-5.10095749112315	388987	-14.4667994755473	20.7238776856486	-19.2794521934603	388987	-4.36144031036669	-72.8417034695089	-89.5311519617597	388987	-0.242053849854599	-20.6040691742151	0.408756522354447	388987	-3.02438643017175	-15.0927880732111	6.14723512789669	388987	3.19120381798345	-16.0233611590128	-12.3638412647565	388987	-4.60386594653496	23.6834718691601	-16.8353557360922	388987	10.3923237476884	-13.7405776995917	13.3676164540414	
