RightAnkle				LeftShoulder				RightShoulder				RightKnee				LeftKnee				Pelvic				LeftHip				Trunk2Ground				RightHip				LeftAnkle				
RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
188302	0.155575409202211	-5.20814826968151	-9.47284370352356	188302	-1.94211543320124	7.08363321911957	2.20321511727159	188302	11.3306111189359	52.1437544323228	-3.13909397132252	188302	0.326553321878532	0.942608692662505	10.4790599762583	188302	-4.1006445964999	-5.75817137531235	-32.1632963157887	188302	8.51339126998701	17.2424237400562	1.63498525355254	188302	1.45436579698994	-4.33136026451044	-23.0562476725692	188302	-5.96570115096442	-27.2399014680183	-89.7576777913813	188302	-2.46557502632527	15.1884110358171	-5.71539945272133	188302	4.80247188352709	7.2619876693046	17.0624217160202	
188308	0.205709463868281	-5.17472399317452	-9.58802535565631	188308	-1.54436313034559	6.35155382526863	2.14960133823549	188308	11.8975282070748	52.2265467137855	-2.67731428190551	188308	0.462263006142153	1.13203909106529	10.3191654481892	188308	-4.16582281544454	-6.23301412514185	-30.206375708689	188308	8.59664107858265	17.38661050672	1.88265467445509	188308	2.08747638634937	-4.0881227243662	-22.9039235366509	188308	-6.27511664023328	-27.667367342734	-89.9139274599619	188308	-2.13551505920082	15.1998395165603	-6.29532367115056	188308	4.24757949507554	7.4601272203506	17.2339501305142	
188314	0.250694248246134	-5.15471583868103	-9.70246629517524	188314	-1.15910495968187	5.63036502642642	2.11811197585144	188314	12.4491746110956	52.3101189801634	-2.22054357600682	188314	0.592542879512517	1.32678338723429	10.1728116394925	188314	-4.35028537715385	-6.86631660934912	-28.1859250924097	188314	8.67666883469378	17.5329640793485	2.20880731194812	188314	2.74278131460659	-3.86043918528085	-22.6350891850935	188314	-6.5699264577865	-28.0998269408034	-90.0888277254841	188314	-1.7828130983499	15.2210824199806	-6.91212312415677	188314	3.85430077061246	7.48833465873939	17.3803359876131	
188320	0.279935439043396	-5.1322238158473	-9.83591903832495	188320	-0.776903686306774	4.88387859241485	2.06939851605794	188320	12.9994957365166	52.3569089498457	-1.80983619583968	188320	0.701143431357006	1.51262488951684	10.0682110512854	188320	-4.57887863490967	-7.55802683891163	-26.1280267247811	188320	8.81047338232628	17.6414976884861	2.61152977630743	188320	3.36759513810178	-3.64648126633628	-22.209269266076	188320	-6.87995702210424	-28.4956805076062	-90.2497526188215	188320	-1.44053748159889	15.2505181420465	-7.59651357589286	188320	3.54341454993429	7.40867275011506	17.5346221361783	
188326	0.290366026544342	-5.10293995390581	-9.97128141534628	188326	-0.407300933708838	4.12609332785756	1.98171956590442	188326	13.542147288251	52.3950376115867	-1.47736481286142	188326	0.787066287864036	1.693714122291	9.98250209546044	188326	-4.8281180571205	-8.28472809731215	-24.0588787265957	188326	8.98869550971904	17.7313085894952	2.99546209907229	188326	3.93237963773819	-3.45027940737839	-21.7100946178867	188326	-7.20574457286495	-28.8629116576927	-90.3800404316173	188326	-1.1340064483113	15.2877274215946	-8.28050478314659	188326	3.33866477289305	7.20419944170411	17.7017783454538	
188332	0.283552044396129	-5.07140386248694	-10.1031207411729	188332	-0.0721168945150318	3.37038577955041	1.82935055234071	188332	14.0775211408454	52.41628452849	-1.20712773635591	188332	0.854851994462119	1.86012041061677	9.92022084953409	188332	-5.09704505119454	-8.94550403191183	-21.9548325559234	188332	9.2002602518573	17.8047388218535	3.33807464151141	188332	4.42126527098736	-3.35335855970995	-21.1295717309922	188332	-7.54209287416479	-29.2012098085262	-90.473916812738	188332	-0.860040106368355	15.3359540144788	-8.94827304443042	188332	3.20422557035164	6.90280418970035	17.8972473611327	
188338	0.263285265367638	-5.03404497667778	-10.248924824246	188338	0.243054811589625	2.62147726137622	1.65045028647537	188338	14.609432197276	52.4375707612743	-0.982238502398139	188338	0.91267722232471	2.00116767648347	9.88736992018428	188338	-5.39390444371043	-9.60331696167452	-19.8692932819462	188338	9.43923853262266	17.8817140674426	3.64518706111025	188338	4.87666079583164	-3.32474414139787	-20.527892113529	188338	-7.88122249725727	-29.524953628522	-90.5490260924138	188338	-0.606482222996213	15.3915884728344	-9.59214137471852	188338	3.13491401787926	6.51540825227773	18.1233461684955	
188344	0.251626538614309	-4.98438726470514	-10.4631700185233	188344	0.533325937330084	1.8574780398834	1.42450766498465	188344	15.134807374719	52.448477251698	-0.796598390614988	188344	0.965213974283109	2.10461375864551	9.88887636498667	188344	-5.73245472396931	-10.2593058710835	-17.8117120136761	188344	9.68368676754965	17.9453312952599	3.90818061371862	188344	5.32704073411472	-3.36673955442778	-19.9261501547665	188344	-8.22404646148951	-29.8146433111739	-90.5964800640381	188344	-0.357223542607071	15.4585423880292	-10.2051328419872	188344	3.13133664404623	6.05491059472745	18.3713647897406	
188350	0.248470981568475	-4.88405776413944	-10.7525219873187	188350	0.800292698150752	1.08158111142379	1.16855021647249	188350	15.6565622254741	52.4434051141684	-0.639406611752017	188350	0.994311623567232	2.13490385260602	9.96496484847169	188350	-6.19581426229498	-10.8552364056796	-15.6777876577395	188350	9.93468714478464	18.0055224479495	4.13557051305541	188350	5.77242029993503	-3.47048417139266	-19.327753139222	188350	-8.56867253771888	-30.0683224517633	-90.6226819061526	188350	-0.116811657040235	15.5093524886569	-10.7997227929012	188350	3.2306597967743	5.60138363830778	18.5169515556884	
188356	0.250289592995211	-4.75713063781041	-11.0156309337012	188356	1.04552740981576	0.306827825694202	0.898762139133074	188356	16.1736995073858	52.4375699432485	-0.487702686510159	188356	1.00625979884768	2.1170574305531	10.0990966984526	188356	-6.78052598688224	-11.4040937263315	-13.4725416838024	188356	10.1765471940922	18.0668841450079	4.32423481880802	188356	6.23432814038014	-3.60780148378173	-18.7601106699416	188356	-8.90675538528482	-30.3007862293262	-90.6448854034939	188356	0.117115428704157	15.5631910708435	-11.3372831289142	188356	3.39633182907012	5.1728555303988	18.5484704044472	
188362	0.243830646424687	-4.59261056194716	-11.2820984297466	188362	1.23689603743851	-0.498004341266961	0.600390502630643	188362	16.6521590082182	52.4160080043162	-0.344242860130313	188362	1.00291913726243	2.05633036112068	10.3118240237548	188362	-7.45707666601213	-11.9056988308429	-11.3280229990827	188362	10.386912274556	18.0981502599282	4.24774487807183	188362	6.66899727140748	-3.71052420501898	-18.4340791016383	188362	-9.21954074510192	-30.47112016372	-90.631764520871	188362	0.262209587638435	15.6307125941642	-11.606595643389	188362	3.49202478075457	4.78241379556586	18.4932897959304	
188368	0.225098388692324	-4.39922779439157	-11.5839499007144	188368	1.37745526338345	-1.3260143336574	0.243601319422078	188368	17.0856199717596	52.3869486527039	-0.2228089057113	188368	0.999967983411936	1.96850761440065	10.5760665019255	188368	-8.21181922319635	-12.3527442037608	-9.37483132392051	188368	10.5794608549657	18.1082161683319	4.07378441440264	188368	7.14069202545247	-3.82634798327636	-18.2336499878541	188368	-9.52012471249253	-30.5843873495607	-90.5636454550412	188368	0.371625492291008	15.6747260952306	-11.8086686676176	188368	3.49098231095358	4.42364253154493	18.4617580723672	
188374	0.194461482518378	-4.18993515078311	-11.8803931973594	188374	1.45251376221911	-2.13637531655511	-0.176627603988221	188374	17.4650003382517	52.3562988875692	-0.0954034855972228	188374	1.00567837297556	1.85959702503408	10.885502688671	188374	-8.78404895867955	-12.8552553509876	-8.03114311931614	188374	10.7554769222647	18.1295724264499	3.91362055727502	188374	7.42913912965535	-3.88513266768659	-18.4523738674048	188374	-9.78351479767992	-30.666849597826	-90.467240254312	188374	0.466306479658351	15.6722790136668	-12.0190384255134	188374	3.39828766618818	4.10981458366673	18.4795703336586	
188380	0.157884365741211	-3.96286034746927	-12.1790650210008	188380	1.46753746173577	-2.92789938549202	-0.5972252256179	188380	17.7836588046713	52.3413479849718	0.0625414730642692	188380	1.01654966935974	1.73111698422321	11.2498936045575	188380	-9.08764412137844	-13.3309269276575	-6.87722856671533	188380	10.8897845215736	18.1611794881782	3.74714934715198	188380	7.53020062136141	-3.91016683893581	-18.6821012985953	188380	-9.99157986142886	-30.7391158047777	-90.3642349726485	188380	0.545338049310282	15.6516324230895	-12.1885486035165	188380	3.2574380577473	3.88199708577645	18.5956343688271	
188386	0.114571026945855	-3.736325757985	-12.4716862063599	188386	1.43221255196496	-3.71618650131751	-1.07819695140586	188386	18.0380277031112	52.3448161161881	0.241664669555948	188386	1.02717043950449	1.5963664961324	11.662576719657	188386	-9.24170799016158	-13.7455350365402	-5.86410258004861	188386	10.9801252630515	18.1910802519155	3.57420184130633	188386	7.53524290158183	-3.97045728395694	-18.9100607870731	188386	-10.1503859039994	-30.7913895392941	-90.2397954819375	188386	0.609499286841494	15.6180598364651	-12.3286729147552	188386	3.137284158703	3.74171011178906	18.7585214244537	
188392	0.0665473036076807	-3.51782363243384	-12.7846074026295	188392	1.35177588203105	-4.48877425966909	-1.58637027940036	188392	18.2424694002495	52.3590290535057	0.423020169273658	188392	1.03134214282009	1.45932192040764	12.1498312816945	188392	-9.29399716356489	-14.1919048160626	-5.13939126695123	188392	11.0622125177555	18.2454448457895	3.44679132050738	188392	7.48746905167525	-4.08159227006574	-19.0802543647405	188392	-10.2783269349175	-30.8271757624775	-90.0884524904114	188392	0.660946723017857	15.5418385461533	-12.5003605248786	188392	3.08930914146465	3.65056355859577	19.0946042054095	
188398	0.0138250411163285	-3.31058453327602	-13.0872923543697	188398	1.17885897582159	-5.26081472886592	-2.21688828468694	188398	18.3475764129573	52.3679631476561	0.51768263996162	188398	1.01531090889848	1.32300471519741	12.6833937791806	188398	-9.33419230564445	-14.6341705030392	-4.57711220542785	188398	11.0761057274501	18.2819167499532	3.21922124328894	188398	7.42354523186786	-4.1895026532516	-19.2481638109343	188398	-10.3822110668247	-30.8130047957227	-89.8015832701351	188398	0.680495801703186	15.4648195981831	-12.649706181691	188398	3.14121157054778	3.64373398799478	19.456357610582	
188404	-0.0798287954316516	-3.11027086598664	-13.3997670134958	188404	0.958713679349701	-6.02135109608673	-2.93592722060462	188404	18.3715151888173	52.4181216578419	0.614784056645296	188404	0.956112652922194	1.1936733805704	13.2820027896994	188404	-9.37330545960842	-15.1038637635181	-4.21554742986392	188404	11.119474089611	18.2804314753803	2.94721050087081	188404	7.29713708683678	-4.2309001690094	-19.4113934765856	188404	-10.4527305468762	-30.7832909403783	-89.4652942324558	188404	0.585282524239285	15.4164616686257	-12.7481442932106	188404	3.33895143279058	3.68882438545542	19.7210401799418	
188410	-0.222037590478925	-2.91557932318226	-13.6838544796733	188410	0.648714852237287	-6.80366560017159	-3.71899550712685	188410	18.2887535350949	52.4383499060321	0.690806137285945	188410	0.868045071925086	1.06513280219332	13.9211909937839	188410	-9.38124509173276	-15.6241367926213	-4.08514524920774	188410	11.1327129935335	18.2200319611326	2.64747635860549	188410	7.09581187901109	-4.21152568758361	-19.5717049139824	188410	-10.4682210086311	-30.6917534389118	-89.0390071385255	188410	0.417421489135609	15.3825888202094	-12.8429572504354	188410	3.57499043885023	3.74150571790317	20.0178793761211	
188416	-0.40941836596801	-2.74499348251677	-13.8817243391426	188416	0.267683579121306	-7.52937940514687	-4.51368512035222	188416	18.1238792345739	52.4703671961647	0.800637434656228	188416	0.746050651528215	0.927571483325611	14.6045022811531	188416	-9.34929133956237	-16.174990739682	-4.1668119834285	188416	11.1227313653325	18.1400468612519	2.37081571952044	188416	6.80944958998369	-4.14305731202583	-19.7270198562051	188416	-10.4162106733885	-30.5944217648323	-88.5958650011232	188416	0.189623918629226	15.3779336786701	-12.9162963747698	188416	3.82739194182321	3.79164505380611	20.3269801464993	
188422	-0.64784329763749	-2.56045904561637	-14.0148231218906	188422	-0.176412284510535	-8.24435477281523	-5.33310818251083	188422	17.8745371512033	52.4996207417353	0.919243344145914	188422	0.587064657532099	0.759891261373916	15.3544778872131	188422	-9.28072944821677	-16.7182119139633	-4.45205748940075	188422	11.1004420994015	18.0275453816542	2.10372741433565	188422	6.42531596404368	-4.01836919566239	-19.8657365009499	188422	-10.3124599236234	-30.4750715152663	-88.11003353052	188422	-0.102484006020002	15.4040142254976	-12.9810813357968	188422	4.09562594878964	3.93433485335969	20.6601618558341	
188428	-0.907909148212724	-2.37626446881975	-14.0872099256867	188428	-0.649001662167368	-8.92634523354026	-6.1806375088483	188428	17.5726009713286	52.5634977732581	1.04581548878717	188428	0.407599165753193	0.566294245950873	16.1587519596222	188428	-9.20012653487155	-17.2010045992176	-5.11086275679591	188428	11.0825592498094	17.9038397222412	1.84166766199321	188428	5.96696185187421	-3.83845638862615	-20.0076763716807	188428	-10.1853270415905	-30.357584665522	-87.6008770513947	188428	-0.431081099435358	15.4666949063646	-13.0282421817101	188428	4.28680218497309	4.26978132738282	20.9961449093275	
188434	-1.16289538694409	-2.18097275113109	-14.1225110416479	188434	-1.13284621147149	-9.57931531882434	-7.04772401449774	188434	17.2298438939631	52.6315661048539	1.18130258106818	188434	0.228336020524059	0.328976153711727	17.0486620961145	188434	-9.05254619495396	-17.6717659986616	-5.96946847077212	188434	11.1062775503745	17.7770874758376	1.62749595043964	188434	5.43797757008583	-3.61565356525873	-20.1142397130997	188434	-10.0440744663556	-30.2363038683906	-87.0801228549729	188434	-0.788770231069869	15.5381119109192	-13.0976441104923	188434	4.01315741857023	4.47160011055268	21.0908196657931	
188440	-1.40655455554709	-2.00075568586764	-13.9691124301399	188440	-1.66314745252364	-10.1842414076161	-7.87469562437136	188440	16.7814512457752	52.7284230383274	1.38774119969065	188440	0.0357387952377964	0.0520190895191479	18.0621559669833	188440	-8.71856713667258	-18.1333574801224	-6.98417648004824	188440	11.0557090442382	17.6652669640754	1.47298587253302	188440	4.91817734448488	-3.37096868051523	-20.2296453845511	188440	-9.82919558242893	-30.1393283315237	-86.5811187136967	188440	-1.09746143948476	15.6629409652508	-13.0761542568131	188440	3.27001681899611	4.64822056088337	21.2826592970286	
188446	-1.63648852165065	-1.82918163070289	-13.7470929256512	188446	-2.1795731309809	-10.759296934972	-8.68619920901555	188446	16.3114113861722	52.8241085699538	1.62731877330721	188446	-0.173786335806315	-0.239331260005712	19.1621879361782	188446	-8.20194149819263	-18.5296527445038	-7.98827420026182	188446	10.9468200087095	17.5483019305637	1.32599469071167	188446	4.45754640704938	-3.12755860284058	-20.3738131603126	188446	-9.600154751485	-30.0440056434754	-86.112379121131	188446	-1.34784831423789	15.8295603026467	-12.9581653633433	188446	1.88642229695745	4.80929276645003	20.7635443778585	
188452	-1.87313009943728	-1.66728143050187	-13.4509997712389	188452	-2.66965875484121	-11.3510130254239	-9.48358951996804	188452	15.8231770663008	52.8564610003349	1.90278340568313	188452	-0.395117613827319	-0.528640364885776	20.3467838306645	188452	-7.72686869658516	-18.7676039028715	-8.74541961350404	188452	10.6734076990202	17.3997954601731	1.12589591666356	188452	4.28559527788006	-2.97124919794623	-20.5147225288116	188452	-9.36602188905738	-29.8978367716249	-85.6714051365575	188452	-1.44732387733974	16.0339772425608	-12.652357938508	188452	0.196960979283691	4.9991283528555	20.1208417454042	
188458	-2.14586128640563	-1.528475857893	-13.0697150743338	188458	-3.05765460286499	-11.8614085140383	-10.1892662289048	188458	15.387586778039	52.8754536518303	2.28388773790733	188458	-0.616711476340984	-0.813138680898624	21.6173877897761	188458	-7.52418706608858	-18.6484158778076	-8.77780996778083	188458	10.3190212114031	17.2293500189808	0.946911669511954	188458	4.56112332810148	-3.0276754977159	-20.2260845445628	188458	-9.14855110390848	-29.7594573045738	-85.3682165337437	188458	-1.3912773101594	16.2996123240469	-12.1639229506382	188458	-1.70051947029824	5.22617790720011	19.3369021367185	
188464	-2.49216082475459	-1.38011011682251	-12.6163973514219	188464	-3.36230375764536	-12.2841854932532	-10.8122474412925	188464	15.0021663289301	52.9254507978415	2.72252073572819	188464	-0.839540092015269	-1.09946554488285	22.9750387372143	188464	-7.24556123663066	-18.4119711155059	-8.70743703004889	188464	9.96086902429141	17.0988146276777	0.816031521747735	188464	4.87475927375731	-3.11080132478696	-19.9376377918989	188464	-8.96187004717532	-29.6658094449714	-85.1721317334589	188464	-1.22063507502018	16.5764182581445	-11.5885988407919	188464	-3.63334593466945	5.46644887919365	18.4499410046041	
188470	-2.92202977678705	-1.26129385124793	-12.0481902700418	188470	-3.63339914173475	-12.6592183190253	-11.4113475865312	188470	14.6077365303999	52.9986464701437	3.16422489585597	188470	-1.06160684169371	-1.35797388769845	24.4032768977896	188470	-6.98520038057013	-18.2588916142227	-8.81597008999223	188470	9.56028881345173	16.9745396153844	0.688395557224159	188470	5.24327201555112	-3.24948290928964	-19.6100489662601	188470	-8.78621299553792	-29.5703752396419	-85.0001556741134	188470	-0.942446039847972	16.8606686037511	-10.9519952329356	188470	-5.22250861545799	5.69535139603255	17.6397911634171	
188476	-3.43165497732879	-1.24929016426448	-11.0923464351421	188476	-3.87254841982003	-12.9864832319163	-11.9913708591922	188476	14.2001941759726	53.0700727789288	3.5926736300646	188476	-1.30195275848001	-1.53321918700525	25.9127456283356	188476	-6.95993912702978	-18.1209114699525	-8.70448502722049	188476	9.14182114350223	16.8620181080421	0.569348345897229	188476	5.62718499504767	-3.47374811225001	-19.2002740162315	188476	-8.6241526826113	-29.46876748154	-84.8437605599679	188476	-0.579605051621087	17.133976318637	-10.2809420642705	188476	-6.45051461099086	5.84582418931327	16.5112554509667	
188482	-3.86539072885967	-1.35116543067306	-9.95551354728824	188482	-4.08970879310078	-13.2549979222135	-12.5400646783708	188482	13.7362076907022	53.1710777196662	3.97974432081998	188482	-1.50499196773134	-1.69114396687786	27.4999091762598	188482	-7.02073448454924	-17.9617956808012	-8.49139655725914	188482	8.70837324789489	16.7590595608914	0.458366845952898	188482	5.98275137151616	-3.78211495502499	-18.7004813745257	188482	-8.46588315208764	-29.3718856389302	-84.7037407872905	188482	-0.108114362128949	17.4180734685786	-9.54423068039767	188482	-7.33006318863382	5.95032549131351	15.281487537997	
188488	-4.20846078841737	-1.54777503808591	-8.62541264295855	188488	-4.28469576927935	-13.4660397114411	-13.0489818808368	188488	13.2488230195199	53.2858525499777	4.34374956391629	188488	-1.69366861727686	-1.824238276496	29.1241173980071	188488	-7.11348685822174	-17.6982312414328	-8.24523160717307	188488	8.26765486975686	16.6615344149088	0.359178546138984	188488	6.2285930041688	-4.17384440877748	-18.1324073683847	188488	-8.30615698117678	-29.2793009348043	-84.5816264192638	188488	0.421353722077777	17.7111840751882	-8.77188878187537	188488	-7.82979609255048	6.03472446381728	14.0291898632528	
188494	-4.49599272396923	-1.82980646377878	-7.05454686417351	188494	-4.47118524777783	-13.6370852918916	-13.5128710012972	188494	12.7174244400123	53.3987927347071	4.6865619530107	188494	-1.86540594826955	-1.9187447228891	30.7683662394021	188494	-7.07390598281692	-17.2490991137511	-8.22749363536394	188494	7.80126396706552	16.5393547587037	0.267468739387118	188494	6.20617999040983	-4.68904723765394	-17.7232861078879	188494	-8.12574976707807	-29.172368008764	-84.4695308841279	188494	0.995220160620009	18.0145456714739	-7.96816575330981	188494	-8.1288469177435	6.16017461651073	12.8226142591875	
188500	-4.7699466455796	-2.18201930977306	-5.28596279859561	188500	-4.64156503792958	-13.740075661885	-13.9144128303232	188500	12.1607372051579	53.5341291356649	5.01110846875342	188500	-2.03243067528018	-1.97024757300107	32.4366605030554	188500	-7.02952293804937	-16.7272668391434	-8.44172958861414	188500	7.34318534516575	16.40677962083	0.199776351484312	188500	6.11199974356352	-5.23482972987854	-17.4560343486262	188500	-7.93233541854887	-29.0783683849478	-84.3840977743685	188500	1.58928659016839	18.3327762542913	-7.14237351291421	188500	-8.25892204271937	6.33856734653567	11.6858605341559	
188506	-5.15390770810452	-2.53858488116587	-3.39804334261997	188506	-4.75914581797957	-13.7035973394592	-14.2050113153155	188506	11.5917218190085	53.7023130154452	5.32490392245042	188506	-2.20148339528118	-1.97327539240784	34.1271783837895	188506	-6.94996318321256	-16.1531289477241	-8.88595326366734	188506	6.91577065757311	16.2708670163208	0.163710679415958	188506	5.97177440876919	-5.77599485647187	-17.3383832406922	188506	-7.73129324691269	-29.0106923740299	-84.3378144620346	188506	2.18096595183807	18.6511121247902	-6.29798924167713	188506	-8.28943352183111	6.56074386884588	10.6301916049573	
188512	-5.65397155846562	-2.86195350293569	-1.46332012758982	188512	-4.85289785081617	-13.610174394282	-14.4161869678102	188512	11.0045158157909	53.8776833328649	5.63281200130379	188512	-2.36788977894055	-1.91663802664783	35.8319425596558	188512	-6.86040017706688	-15.582766756542	-9.71672641294182	188512	6.51103949366248	16.1111595458655	0.161402088048735	188512	5.83353378954746	-6.20576904702318	-17.4242108431773	188512	-7.51677184101389	-28.9549209767294	-84.3263790184683	188512	2.75701578132291	18.9558259945086	-5.43244353410315	188512	-8.25336238796544	6.88122342924917	9.75844023500654	
188518	-6.11161393788399	-3.11609206409432	0.528507654056719	188518	-4.92863523984129	-13.4503406592456	-14.5215302710814	188518	10.3841314297536	54.0655366738154	5.94486084097302	188518	-2.52152919339035	-1.86604722969973	37.5166480207845	188518	-6.8266884467038	-15.1611167213279	-10.8501951167847	188518	6.11659624996962	15.9294058834205	0.215579942571208	188518	5.73943522363011	-6.41775929928008	-17.7214661958926	188518	-7.27017691561739	-28.9168524135042	-84.3692235289698	188518	3.30017314523852	19.2499272703201	-4.53339551561977	188518	-8.14020690366069	7.2675473997571	8.97094291867327	
188524	-6.43350339065167	-3.31958281286591	2.5027947828024	188524	-4.98785172048844	-13.2242242613268	-14.5552027585514	188524	9.77287386576882	54.2724924973301	6.27191622874751	188524	-2.72744126197483	-1.69877949593786	39.0877891162402	188524	-6.72587804631609	-14.9243165477941	-12.1522254447339	188524	5.73871720680703	15.737360508458	0.285223846219853	188524	5.60544937698198	-6.34734072395549	-18.0739928512989	188524	-7.01261907637474	-28.8958132248748	-84.437003939689	188524	3.63225386719957	19.4653893191641	-3.66000815584339	188524	-7.83832707704877	7.76094107310643	8.28439272934989	
188530	-6.69329448849686	-3.38728422948627	4.36571229198008	188530	-5.0206757549779	-12.9284181249065	-14.5257241941443	188530	9.17979447855725	54.4766644853943	6.61821773651733	188530	-2.9463087712061	-1.49183622019132	40.5137230132654	188530	-6.31094499896997	-14.8369354272225	-13.2158388219781	188530	5.39212926968829	15.5486364365538	0.353036259843462	188530	5.2513485568264	-5.94410250697943	-18.0804767710471	188530	-6.75100445035211	-28.8913956904483	-84.526232102879	188530	3.80034056552546	19.6273426792991	-2.8593332209179	188530	-7.46850261151719	8.34173117085335	7.63262228193843	
188536	-7.0072925614054	-3.27521945383596	6.05711647639719	188536	-5.0404645305311	-12.5950117862257	-14.4473191646338	188536	8.59544188701442	54.6531480471311	6.97838567839576	188536	-3.15043875950757	-1.2736917146463	41.8477980151576	188536	-5.84091837375295	-14.6020421420676	-14.2704331477693	188536	5.02984628623211	15.3274915798094	0.362328932712072	188536	4.90331351562537	-5.57458353003961	-18.0921619549362	188536	-6.48343652143142	-28.8870087851242	-84.6209357294218	188536	3.90076851837895	19.7695461066498	-2.03970113739427	188536	-6.96988870369357	9.05210535945011	7.28873185345033	
188542	-7.4680118861286	-2.96912454710656	7.54347194017507	188542	-5.03549361717929	-12.2172222380994	-14.3313915203147	188542	8.02937456894603	54.8107492859337	7.33370445273215	188542	-3.35551095009476	-1.07217286035358	43.1319346269873	188542	-5.37965688534048	-14.1708756326588	-15.2627143894514	188542	4.63582435904543	15.1078317977546	0.330896111521135	188542	4.67506808679991	-5.34479891977169	-18.0917910483767	188542	-6.22659817971582	-28.8934750505956	-84.7191530212569	188542	4.0086523438019	19.890929991996	-1.17453523702577	188542	-6.57168066447091	9.74442888387353	7.13836048358771	
188548	-8.02910101494826	-2.46591596885718	8.8550718916636	188548	-4.99084176685858	-11.7794194514884	-14.1625086299403	188548	7.4953011182804	54.9624484607423	7.67007608151702	188548	-3.55480145240738	-0.890852106007135	44.3629700287653	188548	-4.90370708044876	-13.4875842979501	-16.0991673946828	188548	4.22373700994353	14.9238183309898	0.270586289720924	188548	4.61509179181217	-5.26757724440037	-18.0709189803347	188548	-5.99424955752962	-28.9306861452421	-84.8274807084064	188548	4.15007839165772	19.9693074052039	-0.274885200892079	188548	-6.47019723163126	10.4552945256303	6.93582958053024	
188554	-8.08014636763991	-2.12668509482256	10.480032793189	188554	-4.8677872400609	-11.27097570997	-13.9638998543968	188554	7.01958362422574	55.1152534528358	7.97282496308601	188554	-3.77743422815404	-0.740306481103513	45.5337023575971	188554	-4.49303409317642	-12.6695276225721	-16.8176343634428	188554	3.8311213484379	14.7842075067512	0.188850311013764	188554	4.7084785136976	-5.31624844419719	-18.0237915870102	188554	-5.81246561563992	-29.0015092942278	-84.9495035915477	188554	4.30890141162805	20.0167467595245	0.649821571628033	188554	-6.52238101732429	11.1844785895244	6.74334482364452	
188560	-7.71440065165603	-1.87235716579616	12.4054437851458	188560	-4.720981545939	-10.7466168371302	-13.7425452934467	188560	6.53040774064072	55.1999136727814	8.18618978578474	188560	-4.11972284127793	-0.735245033258884	46.5760209433426	188560	-4.11457185873275	-11.7524963570259	-17.4376146024837	188560	3.43930231415382	14.6629666612144	0.116383737393362	188560	4.89436686241285	-5.46130204608005	-17.9350123379801	188560	-5.64557808951128	-29.0823321854277	-85.0793886068086	188560	4.41028225317674	20.0625435986938	1.63607132373883	188560	-6.6563588849085	11.9327795653546	6.5867967675262	
188566	-6.93438555290447	-1.61222000090473	13.8108331395256	188566	-4.55375373045804	-10.2050474833189	-13.4937963336596	188566	6.04562729555801	55.2575985436507	8.34449426271585	188566	-4.47494646296133	-0.843292269889608	47.5531352811613	188566	-3.76849444340514	-10.8065505781963	-17.9739585982465	188566	3.05333278563195	14.5680881326341	0.0692243372451119	188566	5.12936640003311	-5.69406622783959	-17.7771712956129	188566	-5.49291496292434	-29.1826402825712	-85.2232659567142	188566	4.49293043196039	20.0996970536399	2.63903902170829	188566	-6.71313064697086	12.6266770490471	6.60640847427495	
188572	-6.06350511560065	-1.070467187274	14.4157826314908	188572	-4.36490334865789	-9.65290367220558	-13.2166530970941	188572	5.56951250028593	55.2929842375904	8.44846619582793	188572	-4.8098958266608	-1.1504250225393	48.5254105035528	188572	-3.53475196231314	-9.84279590264167	-18.3205529561005	188572	2.67115862919809	14.5090607243128	0.0560648624899604	188572	5.45787492972557	-6.07695982746979	-17.4465317341498	188572	-5.35484119556445	-29.3026681597793	-85.3835268695607	188572	4.56030161391991	20.1313615661003	3.66140530878683	188572	-6.85463047121751	13.1648668821624	6.69887893412565	
